,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
09:12:10.173,38.148253082037336,14.771918216396935,114.81958684376838,55.0,0.54,-2.0,471.03256888823006,3.0,6.2,44.0,53.0,3.0,2.5,0.36,5950.50031525706,26236.0,0.4,1.1,240.0,1.87248683667739,87.35013521557818,45.923348191537016,78.0,755.0,8.380967211961373
09:12:16.765,47.937145749874446,22.426002638139668,18.744927951940145,-88.0,0.94,-5.0,4.87444042482513,-60.0,2.7,34.0,23.0,2.5,3.0,0.39,6017.022817579169,14712.0,0.4,0.4,870.0,1.1725407845820965,53.17604681873843,22.6874680602905,45.0,989.0,7.159100952517715
09:12:19.773,10.008608812165736,27.473124463359266,197.56475440294005,-44.0,0.49,79.0,385.29087617216203,-33.0,3.1,63.0,21.0,5.5,4.0,0.26,27287.525596291845,28731.0,0.5,1.3,290.0,1.136539095245898,12.249167077065314,49.13009605508732,46.0,805.0,4.211066756135718
09:12:22.788,39.31360596488931,30.825225126304687,203.97166311688545,-52.0,0.94,-65.0,711.1807830866654,62.0,1.7,31.0,26.0,5.0,3.5,0.32,17798.636005095366,4739.0,1.0,0.8,390.0,1.454906247786431,41.233538176062126,118.77030900960763,852.0,877.0,2.1964962917126103
09:12:25.798,32.35592884420791,41.43185205743334,107.72061074879451,100.0,0.8,-59.0,836.0273714182923,-50.0,9.3,54.0,50.0,5.5,5.5,0.33,22540.92645764766,68.0,0.2,1.3,220.0,2.4838122685258783,8.86146489912547,117.8171247279351,685.0,737.0,4.831094279296475
09:12:28.808,45.89952758291254,43.54500221599968,97.99035272145424,-90.0,0.87,-43.0,869.3070228281808,-30.0,5.3,44.0,2.0,4.0,5.0,0.21,13767.190233175621,2983.0,1.0,1.0,580.0,2.536071054790603,76.58631904143891,71.66501119685606,133.0,418.0,5.843137746860516
09:12:31.818,6.061571262457565,43.00735317833412,143.73517815046029,-9.0,0.03,-45.0,312.4292020321179,-19.0,6.0,46.0,8.0,6.0,3.5,0.13,4730.031756675331,29767.0,0.9,1.6,640.0,2.3912164244053407,98.23805619456337,101.17679069036993,560.0,276.0,2.685544495695601
09:12:34.834,29.58700538209625,31.417214058993768,98.6668750514592,-16.0,0.63,-22.0,59.852274455633676,27.0,6.4,3.0,21.0,4.5,3.5,0.28,9816.504673150404,17844.0,0.8,1.5,190.0,1.541904942116518,35.99395549477416,64.53116571927023,426.0,824.0,2.123249826208448
09:12:37.843,11.83959007654031,7.64039561484189,26.07564498333671,64.0,0.61,-69.0,672.4619409535243,-34.0,1.7,26.0,49.0,4.5,3.5,0.38,6508.345796863349,1142.0,0.4,1.4,240.0,1.9794426082476615,99.08974710230844,2.917754364071241,665.0,835.0,5.660221731255201
09:12:40.853,23.709070747372525,32.404684936347216,115.61055141559565,25.0,0.19,92.0,982.067877172572,-24.0,1.0,47.0,56.0,6.0,4.0,0.31,28890.645938850277,15044.0,0.7,0.4,820.0,1.272410751624132,75.9122815177692,16.386244677021786,620.0,282.0,1.548123670826826
09:12:43.867,31.67865848793376,38.07293397561085,64.1379697215951,24.0,0.28,39.0,189.16937966021126,81.0,1.0,6.0,60.0,3.0,5.5,0.2,28007.290591461504,20370.0,0.2,1.7,190.0,2.1795257616158414,97.79788970639763,54.40893375309962,584.0,635.0,8.731794513477706
09:12:50.466,32.608481200101,41.909504188491454,48.28798295886861,51.0,0.85,-19.0,20.204120434842604,-68.0,8.2,69.0,36.0,5.0,3.5,0.2,15137.275849124242,22578.0,0.2,0.4,480.0,2.5817779260205738,17.09439795647786,55.5513677401309,636.0,719.0,1.4196336410398878
09:12:53.476,26.921851933109856,17.907482911788048,61.598558064627404,-27.0,0.29,-59.0,7.5784854440282805,11.0,3.3,58.0,9.0,2.5,3.0,0.11,28571.526114867982,10207.0,0.4,2.0,70.0,2.0761013665285812,70.3308906196016,30.328591668323458,230.0,62.0,3.0890029696145405
09:12:56.485,5.234927737317823,28.305383682503173,44.165268600378596,-99.0,0.71,80.0,417.0506998142234,95.0,0.9,49.0,35.0,3.5,4.0,0.11,11210.534251069079,22941.0,1.0,1.5,950.0,1.7523715583668227,95.26902576829963,72.49808076737327,49.0,184.0,1.6871515929399177
09:12:59.500,40.818184017184024,48.85989583910888,148.0892182582342,-2.0,0.85,31.0,89.78469812401104,-85.0,2.5,22.0,5.0,4.5,4.5,0.35,15918.947672223356,25632.0,0.2,1.2,240.0,2.6577433978365845,61.60123368465016,51.92033534633008,895.0,838.0,5.902296608647502
09:13:02.507,7.9553598739366596,30.9075209891473,185.9197844818924,94.0,0.76,-22.0,773.7556405089248,31.0,1.8,26.0,41.0,6.0,2.5,0.38,18748.586193925166,3843.0,0.8,1.2,270.0,1.3664296740014779,86.92062343608822,13.815552959510171,142.0,353.0,4.760889350962879
09:13:05.514,40.69261479347855,18.97747839022938,137.54432570140852,-29.0,0.66,-54.0,911.2771229152559,69.0,3.7,30.0,60.0,3.0,5.5,0.25,22227.518048847673,19019.0,0.3,1.9,270.0,2.7288370002577023,17.980729178774457,37.31638819809521,119.0,398.0,7.8504725471992325
09:13:08.524,19.886319633518262,37.77755511927218,137.5869905305371,-75.0,0.3,23.0,608.2515669502195,-45.0,0.9,31.0,63.0,4.5,5.0,0.16,2208.5677216207414,22437.0,1.0,1.2,430.0,1.587235856529428,10.306823376199613,21.333959845327687,100.0,498.0,8.685692664851487
09:13:11.545,19.53890161238271,14.834279945643763,238.62839477987438,92.0,0.1,-91.0,571.1130978600461,98.0,1.9,48.0,32.0,5.5,3.5,0.17,20093.981693227357,15890.0,0.5,0.7,630.0,1.5103504611535263,54.49995103750621,77.70694730613434,590.0,275.0,8.5869170278724
09:13:14.552,29.27798620461047,6.148658001569363,128.75384047089207,-64.0,0.37,82.0,254.99298301129554,73.0,5.2,32.0,38.0,4.5,5.0,0.29,28915.515594976332,16115.0,0.4,1.8,140.0,2.351888381501653,10.189103032549959,105.18639990961478,638.0,149.0,8.247165681160872
09:13:17.569,17.68300399920271,36.74785901799476,135.63454129062194,-17.0,0.6,58.0,654.5845948357213,76.0,1.1,10.0,13.0,4.5,5.5,0.15,25190.311457203854,19496.0,0.7,1.6,890.0,2.7685248959059496,98.84847990453251,78.51304569645347,316.0,527.0,6.965818587470859
09:13:20.582,44.327827528071964,32.63932603374933,133.07072149476946,-26.0,0.63,-17.0,340.0590419491788,-31.0,0.1,8.0,31.0,3.0,5.5,0.19,25676.161064472286,9612.0,0.3,1.0,400.0,1.6898093877156704,13.748845161532294,70.23810485281597,406.0,160.0,1.415793207994804
09:13:27.174,10.538787474755628,15.104874505158868,215.96486528860336,11.0,0.73,99.0,944.5358961536866,90.0,4.9,67.0,21.0,4.0,4.5,0.35,10676.223193323087,19222.0,0.3,0.7,650.0,2.3211329236118603,56.85478608607509,80.72073720232866,86.0,864.0,3.6408809738569023
09:13:30.181,8.506877565273731,49.80281075710759,79.6970154364146,-32.0,0.94,-23.0,983.5876816776822,14.0,9.6,12.0,58.0,2.5,5.0,0.16,3103.9697566803,555.0,0.5,0.5,850.0,1.1228818958975713,7.8302257185485775,84.03110927337123,753.0,862.0,0.9852666558544354
09:13:33.191,11.317652888815388,6.189465027750613,213.76984603061248,-46.0,0.31,-99.0,436.24022864817715,-55.0,5.6,41.0,11.0,5.0,4.5,0.21,2097.730813208229,20480.0,0.5,1.6,800.0,1.8262527858497497,30.575904048851577,59.23795949151416,312.0,604.0,8.299885234307403
09:13:36.214,49.056149623473615,40.36285462431485,160.70562758222923,-5.0,0.91,91.0,156.05792047684363,-39.0,1.5,64.0,56.0,4.0,6.0,0.22,10495.726368953523,24175.0,0.4,0.5,840.0,2.061003354699849,4.128548390400652,85.94752566554189,575.0,478.0,1.963087109090802
09:13:39.227,45.787516656518626,31.22466057242965,227.1812790528566,-99.0,0.39,91.0,749.6047834139858,-83.0,2.1,60.0,62.0,4.0,5.5,0.11,30151.8704303442,29334.0,0.9,1.0,450.0,1.6591055634995944,18.849647097236932,94.56461883168643,509.0,991.0,7.014951115229283
