07:50:06.124 : Generated Params : [670.0, 50.0, -2.9, 0.5, 1.0, 1010.0, 650.0, 900.0, 0.0, 0.0, 860.0, 39.0, 41.0, -1.0, -0.5, -0.5, 193.0, 0.0, 1.0, 700.0, 53.0, 89.0, 1.0, 0.0, 9271.0]
07:50:09.972 : Generated Params : [1670.0, 70.0, -3.1, 0.5, 1.0, 260.0, 1900.0, 1250.0, 0.0, 0.0, 60.0, 65.0, 69.0, -1.0, -0.5, -0.5, 58.0, 0.0, 1.0, 1700.0, 2.0, 41.0, 1.0, 0.0, 15787.0]
07:50:14.250 : Generated Params : [620.0, 160.0, -1.9, 0.5, 1.0, 810.0, 1750.0, 1400.0, 0.0, 0.0, 110.0, 87.0, 16.0, -1.0, -0.5, -0.5, 174.0, 0.0, 1.0, 500.0, 96.0, 13.0, 1.0, 0.0, 16525.0]
07:50:18.125 : Generated Params : [120.0, 500.0, -3.4, 0.5, 1.0, 710.0, 200.0, 1250.0, 0.0, 0.0, 210.0, 63.0, 74.0, -1.0, -0.5, -0.5, 105.0, 0.0, 1.0, 2800.0, 3.0, 44.0, 1.0, 0.0, 6678.0]
07:50:22.048 : Generated Params : [420.0, 340.0, -1.8, 0.5, 1.0, 510.0, 1250.0, 1150.0, 0.0, 0.0, 500.0, 64.0, 24.0, -1.0, -0.5, -0.5, 38.0, 0.0, 1.0, 600.0, 31.0, 29.0, 1.0, 0.0, 9306.0]
07:50:25.862 : Generated Params : [1370.0, 340.0, -2.4, 0.5, 1.0, 510.0, 1900.0, 1250.0, 0.0, 0.0, 160.0, 62.0, 35.0, -1.0, -0.5, -0.5, 105.0, 0.0, 1.0, 400.0, 3.0, 75.0, 1.0, 0.0, 4600.0]
07:50:30.294 : Generated Params : [1570.0, 20.0, -3.4, 0.5, 1.0, 660.0, 2000.0, 1050.0, 0.0, 0.0, 80.0, 63.0, 6.0, -1.0, -0.5, -0.5, 38.0, 0.0, 1.0, 2600.0, 88.0, 28.0, 1.0, 0.0, 15665.0]
07:50:34.103 : Generated Params : [820.0, 90.0, -2.8, 0.5, 1.0, 760.0, 200.0, 900.0, 0.0, 0.0, 570.0, 81.0, 55.0, -1.0, -0.5, -0.5, 85.0, 0.0, 1.0, 2600.0, 34.0, 3.0, 1.0, 0.0, 2925.0]
07:50:37.930 : Generated Params : [370.0, 170.0, -2.9, 0.5, 1.0, 210.0, 1000.0, 1050.0, 0.0, 0.0, 710.0, 100.0, 62.0, -1.0, -0.5, -0.5, 69.0, 0.0, 1.0, 1000.0, 68.0, 19.0, 1.0, 0.0, 30531.0]
07:50:42.289 : Generated Params : [770.0, 70.0, -1.8, 0.5, 1.0, 1010.0, 450.0, 1650.0, 0.0, 0.0, 380.0, 48.0, 15.0, -1.0, -0.5, -0.5, 111.0, 0.0, 1.0, 2600.0, 32.0, 50.0, 1.0, 0.0, 1836.0]
07:50:46.080 : Generated Params : [1670.0, 300.0, -3.7, 0.5, 1.0, 660.0, 350.0, 1250.0, 0.0, 0.0, 350.0, 35.0, 57.0, -1.0, -0.5, -0.5, 69.0, 0.0, 1.0, 4100.0, 11.0, 34.0, 1.0, 0.0, 18049.0]
07:50:49.941 : Generated Params : [520.0, 50.0, -2.8, 0.5, 1.0, 210.0, 350.0, 900.0, 0.0, 0.0, 340.0, 26.0, 8.0, -1.0, -0.5, -0.5, 82.0, 0.0, 1.0, 400.0, 56.0, 3.0, 1.0, 0.0, 5698.0]
07:50:54.292 : Generated Params : [770.0, 270.0, -2.4, 0.5, 1.0, 360.0, 1000.0, 900.0, 0.0, 0.0, 240.0, 50.0, 38.0, -1.0, -0.5, -0.5, 136.0, 0.0, 1.0, 600.0, 2.0, 57.0, 1.0, 0.0, 29622.0]
07:50:58.086 : Generated Params : [770.0, 170.0, -1.5, 0.5, 1.0, 510.0, 200.0, 1650.0, 0.0, 0.0, 770.0, 37.0, 35.0, -1.0, -0.5, -0.5, 169.0, 0.0, 1.0, 2800.0, 29.0, 47.0, 1.0, 0.0, 14655.0]
07:51:01.976 : Generated Params : [220.0, 110.0, -1.5, 0.5, 1.0, 660.0, 650.0, 900.0, 0.0, 0.0, 80.0, 19.0, 28.0, -1.0, -0.5, -0.5, 151.0, 0.0, 1.0, 2800.0, 71.0, 24.0, 1.0, 0.0, 4733.0]
07:51:06.282 : Generated Params : [1220.0, 380.0, -4.2, 0.5, 1.0, 710.0, 500.0, 950.0, 0.0, 0.0, 150.0, 44.0, 8.0, -1.0, -0.5, -0.5, 36.0, 0.0, 1.0, 600.0, 24.0, 24.0, 1.0, 0.0, 9221.0]
07:51:10.132 : Generated Params : [770.0, 90.0, 0.1, 0.5, 1.0, 360.0, 900.0, 1400.0, 0.0, 0.0, 920.0, 41.0, 25.0, -1.0, -0.5, -0.5, 36.0, 0.0, 1.0, 300.0, 59.0, 6.0, 1.0, 0.0, 12822.0]
07:51:13.942 : Generated Params : [370.0, 250.0, -3.9, 0.5, 1.0, 110.0, 1150.0, 1400.0, 0.0, 0.0, 800.0, 65.0, 29.0, -1.0, -0.5, -0.5, 56.0, 0.0, 1.0, 500.0, 3.0, 84.0, 1.0, 0.0, 4823.0]
07:51:18.303 : Generated Params : [870.0, 160.0, -4.2, 0.5, 1.0, 210.0, 650.0, 1250.0, 0.0, 0.0, 60.0, 50.0, 38.0, -1.0, -0.5, -0.5, 52.0, 0.0, 1.0, 3300.0, 47.0, 8.0, 1.0, 0.0, 8450.0]
07:51:22.151 : Generated Params : [1270.0, 110.0, -4.8, 0.5, 1.0, 410.0, 1150.0, 1250.0, 0.0, 0.0, 80.0, 6.0, 53.0, -1.0, -0.5, -0.5, 171.0, 0.0, 1.0, 2200.0, 25.0, 44.0, 1.0, 0.0, 15867.0]
07:51:26.056 : Generated Params : [1320.0, 260.0, -4.7, 0.5, 1.0, 210.0, 650.0, 1500.0, 0.0, 0.0, 890.0, 53.0, 35.0, -1.0, -0.5, -0.5, 122.0, 0.0, 1.0, 2200.0, 47.0, 13.0, 1.0, 0.0, 13424.0]
07:51:29.885 : Generated Params : [720.0, 490.0, -3.4, 0.5, 1.0, 210.0, 2000.0, 1400.0, 0.0, 0.0, 240.0, 69.0, 19.0, -1.0, -0.5, -0.5, 58.0, 0.0, 1.0, 3200.0, 39.0, 32.0, 1.0, 0.0, 4531.0]
07:51:34.183 : Generated Params : [220.0, 230.0, -0.3, 0.5, 1.0, 260.0, 850.0, 1300.0, 0.0, 0.0, 130.0, 8.0, 59.0, -1.0, -0.5, -0.5, 159.0, 0.0, 1.0, 3300.0, 81.0, 10.0, 1.0, 0.0, 26122.0]
07:51:38.069 : Generated Params : [670.0, 250.0, -4.6, 0.5, 1.0, 360.0, 500.0, 1800.0, 0.0, 0.0, 510.0, 50.0, 32.0, -1.0, -0.5, -0.5, 186.0, 0.0, 1.0, 1200.0, 13.0, 3.0, 1.0, 0.0, 436.0]
07:51:44.000 : Generated Params : [220.0, 430.0, -2.9, 0.5, 1.0, 210.0, 1150.0, 950.0, 0.0, 0.0, 20.0, 3.0, 37.0, -1.0, -0.5, -0.5, 86.0, 0.0, 1.0, 2700.0, 4.0, 6.0, 1.0, 0.0, 11172.0]
07:51:49.929 : Generated Params : [70.0, 190.0, -2.6, 0.5, 1.0, 60.0, 1900.0, 900.0, 0.0, 0.0, 420.0, 55.0, 44.0, -1.0, -0.5, -0.5, 36.0, 0.0, 1.0, 2600.0, 47.0, 68.0, 1.0, 0.0, 1144.0]
07:51:54.270 : Generated Params : [620.0, 90.0, -4.8, 0.5, 1.0, 710.0, 1250.0, 1100.0, 0.0, 0.0, 190.0, 10.0, 32.0, -1.0, -0.5, -0.5, 86.0, 0.0, 1.0, 2700.0, 78.0, 3.0, 1.0, 0.0, 2244.0]
07:51:58.241 : Generated Params : [670.0, 340.0, -3.9, 0.5, 1.0, 410.0, 150.0, 1250.0, 0.0, 0.0, 180.0, 35.0, 98.0, -1.0, -0.5, -0.5, 96.0, 0.0, 1.0, 300.0, 11.0, 69.0, 1.0, 0.0, 17571.0]
07:52:02.168 : Generated Params : [1570.0, 500.0, -3.2, 0.5, 1.0, 360.0, 1250.0, 1050.0, 0.0, 0.0, 220.0, 41.0, 50.0, -1.0, -0.5, -0.5, 59.0, 0.0, 1.0, 1100.0, 51.0, 1.0, 1.0, 0.0, 16553.0]
07:52:06.036 : Generated Params : [870.0, 120.0, -0.3, 0.5, 1.0, 210.0, 1750.0, 1500.0, 0.0, 0.0, 80.0, 26.0, 2.0, -1.0, -0.5, -0.5, 226.0, 0.0, 1.0, 300.0, 4.0, 83.0, 1.0, 0.0, 22128.0]
07:52:11.950 : Generated Params : [70.0, 230.0, -3.9, 0.5, 1.0, 510.0, 1750.0, 1400.0, 0.0, 0.0, 80.0, 41.0, 4.0, -1.0, -0.5, -0.5, 144.0, 0.0, 1.0, 1200.0, 28.0, 32.0, 1.0, 0.0, 6328.0]
07:52:16.324 : Generated Params : [120.0, 230.0, -2.9, 0.5, 1.0, 210.0, 1650.0, 1050.0, 0.0, 0.0, 830.0, 38.0, 15.0, -1.0, -0.5, -0.5, 117.0, 0.0, 1.0, 3000.0, 24.0, 87.0, 1.0, 0.0, 14632.0]
07:53:07.514 : ------------------------------------------------------------
07:53:07.514 : Loop #2
07:57:58.366 : ------------------------------------------------------------
07:57:58.366 : Loop #3
07:59:31.754 : Generated Params : [120.0, 230.0, -3.9, 0.5, 1.0, 210.0, 1150.0, 1050.0, 0.0, 0.0, 160.0, 10.0, 2.0, -1.0, -0.5, -0.5, 59.0, 0.0, 1.0, 2500.0, 37.0, 82.0, 1.0, 0.0, 6164.0]
07:59:35.907 : Generated Params : [1070.0, 120.0, -3.1, 0.5, 1.0, 810.0, 250.0, 1400.0, 0.0, 0.0, 920.0, 25.0, 15.0, -1.0, -0.5, -0.5, 34.0, 0.0, 1.0, 1000.0, 16.0, 15.0, 1.0, 0.0, 31465.0]
07:59:40.315 : Generated Params : [70.0, 230.0, -4.2, 0.5, 1.0, 110.0, 1650.0, 1150.0, 0.0, 0.0, 630.0, 41.0, 99.0, -1.0, -0.5, -0.5, 31.0, 0.0, 1.0, 2000.0, 59.0, 13.0, 1.0, 0.0, 1343.0]
07:59:45.204 : Generated Params : [220.0, 300.0, -2.1, 0.5, 1.0, 60.0, 1250.0, 1300.0, 0.0, 0.0, 350.0, 74.0, 1.0, -1.0, -0.5, -0.5, 102.0, 0.0, 1.0, 1800.0, 4.0, 39.0, 1.0, 0.0, 3237.0]
07:59:49.104 : Generated Params : [420.0, 30.0, -3.1, 0.5, 1.0, 510.0, 200.0, 1950.0, 0.0, 0.0, 30.0, 80.0, 47.0, -1.0, -0.5, -0.5, 196.0, 0.0, 1.0, 3200.0, 11.0, 21.0, 1.0, 0.0, 5413.0]
07:59:53.016 : Generated Params : [420.0, 80.0, -4.0, 0.5, 1.0, 610.0, 1150.0, 900.0, 0.0, 0.0, 320.0, 41.0, 8.0, -1.0, -0.5, -0.5, 171.0, 0.0, 1.0, 1000.0, 19.0, 6.0, 1.0, 0.0, 3648.0]
07:59:56.952 : Generated Params : [720.0, 270.0, -1.5, 0.5, 1.0, 60.0, 1250.0, 900.0, 0.0, 0.0, 100.0, 80.0, 4.0, -1.0, -0.5, -0.5, 108.0, 0.0, 1.0, 1000.0, 53.0, 11.0, 1.0, 0.0, 17342.0]
08:00:01.373 : Generated Params : [270.0, 90.0, -4.4, 0.5, 1.0, 760.0, 100.0, 1850.0, 0.0, 0.0, 960.0, 65.0, 75.0, -1.0, -0.5, -0.5, 116.0, 0.0, 1.0, 1600.0, 8.0, 38.0, 1.0, 0.0, 974.0]
08:00:05.290 : Generated Params : [670.0, 80.0, -4.0, 0.5, 1.0, 110.0, 650.0, 1250.0, 0.0, 0.0, 250.0, 44.0, 16.0, -1.0, -0.5, -0.5, 71.0, 0.0, 1.0, 200.0, 81.0, 90.0, 1.0, 0.0, 2914.0]
08:06:06.335 : Generated Params : [270.0, 120.0, -2.1, 0.5, 1.0, 760.0, 1400.0, 1050.0, 0.0, 0.0, 880.0, 64.0, 16.0, -1.0, -0.5, -0.5, 79.0, 0.0, 1.0, 2700.0, 19.0, 32.0, 1.0, 0.0, 9318.0]
08:06:10.786 : Generated Params : [620.0, 220.0, -4.2, 0.5, 1.0, 510.0, 1150.0, 950.0, 0.0, 0.0, 190.0, 10.0, 24.0, -1.0, -0.5, -0.5, 226.0, 0.0, 1.0, 3100.0, 28.0, 11.0, 1.0, 0.0, 3480.0]
08:06:15.215 : Generated Params : [870.0, 360.0, -4.4, 0.5, 1.0, 410.0, 450.0, 950.0, 0.0, 0.0, 60.0, 48.0, 6.0, -1.0, -0.5, -0.5, 224.0, 0.0, 1.0, 1900.0, 94.0, 6.0, 1.0, 0.0, 24800.0]
08:06:20.360 : Generated Params : [770.0, 340.0, -3.9, 0.5, 1.0, 760.0, 100.0, 900.0, 0.0, 0.0, 350.0, 11.0, 57.0, -1.0, -0.5, -0.5, 82.0, 0.0, 1.0, 300.0, 1.0, 57.0, 1.0, 0.0, 7718.0]
08:06:24.783 : Generated Params : [1570.0, 200.0, -4.2, 0.5, 1.0, 960.0, 650.0, 1850.0, 0.0, 0.0, 240.0, 3.0, 78.0, -1.0, -0.5, -0.5, 69.0, 0.0, 1.0, 2000.0, 34.0, 13.0, 1.0, 0.0, 7085.0]
08:06:29.240 : Generated Params : [70.0, 110.0, -0.9, 0.5, 1.0, 510.0, 900.0, 1100.0, 0.0, 0.0, 560.0, 37.0, 87.0, -1.0, -0.5, -0.5, 196.0, 0.0, 1.0, 2000.0, 1.0, 8.0, 1.0, 0.0, 18070.0]
08:06:34.984 : Generated Params : [1570.0, 110.0, -2.4, 0.5, 1.0, 260.0, 1550.0, 1700.0, 0.0, 0.0, 210.0, 55.0, 11.0, -1.0, -0.5, -0.5, 79.0, 0.0, 1.0, 1100.0, 11.0, 82.0, 1.0, 0.0, 5432.0]
08:06:39.330 : Generated Params : [270.0, 140.0, -2.9, 0.5, 1.0, 410.0, 450.0, 950.0, 0.0, 0.0, 340.0, 82.0, 16.0, -1.0, -0.5, -0.5, 82.0, 0.0, 1.0, 600.0, 3.0, 45.0, 1.0, 0.0, 7262.0]
08:06:44.741 : Generated Params : [270.0, 330.0, -4.7, 0.5, 1.0, 110.0, 1150.0, 1100.0, 0.0, 0.0, 310.0, 13.0, 50.0, -1.0, -0.5, -0.5, 108.0, 0.0, 1.0, 1700.0, 89.0, 58.0, 1.0, 0.0, 20175.0]
08:06:49.203 : Generated Params : [770.0, 140.0, -4.0, 0.5, 1.0, 360.0, 150.0, 900.0, 0.0, 0.0, 250.0, 70.0, 82.0, -1.0, -0.5, -0.5, 32.0, 0.0, 1.0, 3200.0, 3.0, 75.0, 1.0, 0.0, 23559.0]
08:06:54.805 : Generated Params : [770.0, 90.0, -3.9, 0.5, 1.0, 360.0, 1150.0, 1850.0, 0.0, 0.0, 880.0, 56.0, 12.0, -1.0, -0.5, -0.5, 179.0, 0.0, 1.0, 4300.0, 26.0, 24.0, 1.0, 0.0, 12134.0]
08:06:59.207 : Generated Params : [770.0, 250.0, -3.9, 0.5, 1.0, 210.0, 450.0, 1050.0, 0.0, 0.0, 650.0, 6.0, 76.0, -1.0, -0.5, -0.5, 235.0, 0.0, 1.0, 700.0, 35.0, 41.0, 1.0, 0.0, 3727.0]
08:07:04.509 : Generated Params : [1620.0, 120.0, -3.9, 0.5, 1.0, 410.0, 1900.0, 900.0, 0.0, 0.0, 290.0, 10.0, 26.0, -1.0, -0.5, -0.5, 69.0, 0.0, 1.0, 1100.0, 75.0, 38.0, 1.0, 0.0, 3461.0]
08:07:08.917 : Generated Params : [1370.0, 120.0, -3.1, 0.5, 1.0, 510.0, 1250.0, 1550.0, 0.0, 0.0, 320.0, 61.0, 77.0, -1.0, -0.5, -0.5, 231.0, 0.0, 1.0, 2300.0, 19.0, 35.0, 1.0, 0.0, 2411.0]
08:07:14.223 : ------------------------------------------------------------
08:07:14.223 : Loop #4
08:07:14.401 : Generated Params : [220.0, 320.0, -1.2, 0.5, 1.0, 960.0, 850.0, 1800.0, 0.0, 0.0, 20.0, 50.0, 12.0, -1.0, -0.5, -0.5, 102.0, 0.0, 1.0, 1000.0, 47.0, 18.0, 1.0, 0.0, 8813.0]
08:11:05.440 : ------------------------------------------------------------
08:11:05.440 : Loop #5
08:15:46.730 : ------------------------------------------------------------
08:15:46.730 : Loop #6
08:16:55.902 : ------------------------------------------------------------
08:16:55.903 : Loop #7
08:21:27.569 : ------------------------------------------------------------
08:21:27.569 : Loop #8
08:23:00.293 : Generated Params : [70.0, 280.0, -3.8, 0.5, 1.0, 660.0, 1900.0, 1050.0, 0.0, 0.0, 770.0, 10.0, 8.0, -1.0, -0.5, -0.5, 34.0, 0.0, 1.0, 1300.0, 31.0, 8.0, 1.0, 0.0, 13033.0]
08:23:04.183 : Generated Params : [1570.0, 430.0, -2.4, 0.5, 1.0, 410.0, 450.0, 950.0, 0.0, 0.0, 190.0, 62.0, 41.0, -1.0, -0.5, -0.5, 43.0, 0.0, 1.0, 3600.0, 19.0, 31.0, 1.0, 0.0, 1022.0]
08:23:08.171 : Generated Params : [720.0, 310.0, -1.8, 0.5, 1.0, 410.0, 1250.0, 1250.0, 0.0, 0.0, 120.0, 8.0, 75.0, -1.0, -0.5, -0.5, 96.0, 0.0, 1.0, 4000.0, 37.0, 2.0, 1.0, 0.0, 11679.0]
08:23:12.058 : Generated Params : [420.0, 30.0, -3.8, 0.5, 1.0, 410.0, 500.0, 900.0, 0.0, 0.0, 60.0, 88.0, 6.0, -1.0, -0.5, -0.5, 236.0, 0.0, 1.0, 900.0, 35.0, 18.0, 1.0, 0.0, 19.0]
08:23:15.975 : Generated Params : [520.0, 200.0, -3.9, 0.5, 1.0, 510.0, 1150.0, 1250.0, 0.0, 0.0, 580.0, 16.0, 34.0, -1.0, -0.5, -0.5, 79.0, 0.0, 1.0, 3600.0, 4.0, 4.0, 1.0, 0.0, 12329.0]
08:23:20.325 : Generated Params : [520.0, 80.0, -1.1, 0.5, 1.0, 110.0, 850.0, 1400.0, 0.0, 0.0, 80.0, 3.0, 16.0, -1.0, -0.5, -0.5, 196.0, 0.0, 1.0, 1900.0, 42.0, 21.0, 1.0, 0.0, 22417.0]
08:23:24.160 : Generated Params : [820.0, 330.0, -3.1, 0.5, 1.0, 510.0, 100.0, 1100.0, 0.0, 0.0, 440.0, 11.0, 63.0, -1.0, -0.5, -0.5, 142.0, 0.0, 1.0, 1800.0, 47.0, 78.0, 1.0, 0.0, 2827.0]
08:23:28.047 : Generated Params : [220.0, 140.0, -4.2, 0.5, 1.0, 260.0, 900.0, 950.0, 0.0, 0.0, 690.0, 21.0, 31.0, -1.0, -0.5, -0.5, 141.0, 0.0, 1.0, 200.0, 82.0, 48.0, 1.0, 0.0, 23855.0]
08:23:31.921 : Generated Params : [1020.0, 30.0, -3.5, 0.5, 1.0, 60.0, 950.0, 1400.0, 0.0, 0.0, 250.0, 100.0, 71.0, -1.0, -0.5, -0.5, 82.0, 0.0, 1.0, 2800.0, 100.0, 29.0, 1.0, 0.0, 10646.0]
08:23:36.320 : Generated Params : [1470.0, 270.0, -4.6, 0.5, 1.0, 510.0, 750.0, 950.0, 0.0, 0.0, 670.0, 62.0, 16.0, -1.0, -0.5, -0.5, 54.0, 0.0, 1.0, 1200.0, 19.0, 11.0, 1.0, 0.0, 14131.0]
08:23:40.165 : Generated Params : [770.0, 330.0, -3.1, 0.5, 1.0, 610.0, 1150.0, 1850.0, 0.0, 0.0, 20.0, 35.0, 56.0, -1.0, -0.5, -0.5, 90.0, 0.0, 1.0, 1200.0, 15.0, 35.0, 1.0, 0.0, 2106.0]
08:23:44.028 : Generated Params : [1670.0, 170.0, -3.9, 0.5, 1.0, 510.0, 350.0, 900.0, 0.0, 0.0, 150.0, 71.0, 44.0, -1.0, -0.5, -0.5, 189.0, 0.0, 1.0, 2100.0, 57.0, 3.0, 1.0, 0.0, 29341.0]
08:23:47.999 : Generated Params : [670.0, 330.0, -3.2, 0.5, 1.0, 710.0, 750.0, 900.0, 0.0, 0.0, 210.0, 21.0, 13.0, -1.0, -0.5, -0.5, 46.0, 0.0, 1.0, 2900.0, 45.0, 62.0, 1.0, 0.0, 12051.0]
08:23:51.921 : Generated Params : [720.0, 50.0, -1.5, 0.5, 1.0, 610.0, 900.0, 1050.0, 0.0, 0.0, 110.0, 35.0, 56.0, -1.0, -0.5, -0.5, 144.0, 0.0, 1.0, 800.0, 45.0, 21.0, 1.0, 0.0, 5468.0]
08:23:56.238 : Generated Params : [420.0, 170.0, -1.1, 0.5, 1.0, 60.0, 750.0, 1050.0, 0.0, 0.0, 500.0, 47.0, 100.0, -1.0, -0.5, -0.5, 74.0, 0.0, 1.0, 1600.0, 24.0, 1.0, 1.0, 0.0, 20074.0]
08:30:13.069 : Generated Params : [1020.0, 440.0, -3.7, 0.5, 1.0, 510.0, 450.0, 1400.0, 0.0, 0.0, 30.0, 38.0, 80.0, -1.0, -0.5, -0.5, 66.0, 0.0, 1.0, 4500.0, 92.0, 8.0, 1.0, 0.0, 1535.0]
08:30:17.058 : Generated Params : [520.0, 260.0, -4.6, 0.5, 1.0, 210.0, 750.0, 1250.0, 0.0, 0.0, 470.0, 84.0, 86.0, -1.0, -0.5, -0.5, 40.0, 0.0, 1.0, 2800.0, 35.0, 34.0, 1.0, 0.0, 21142.0]
08:30:20.925 : Generated Params : [1170.0, 90.0, -3.9, 0.5, 1.0, 210.0, 1750.0, 1300.0, 0.0, 0.0, 370.0, 25.0, 8.0, -1.0, -0.5, -0.5, 61.0, 0.0, 1.0, 1100.0, 29.0, 32.0, 1.0, 0.0, 4128.0]
08:30:29.819 : Generated Params : [620.0, 340.0, -4.0, 0.5, 1.0, 60.0, 900.0, 1700.0, 0.0, 0.0, 750.0, 31.0, 34.0, -1.0, -0.5, -0.5, 59.0, 0.0, 1.0, 600.0, 11.0, 16.0, 1.0, 0.0, 9523.0]
08:30:34.194 : Generated Params : [520.0, 50.0, -3.7, 0.5, 1.0, 210.0, 500.0, 1300.0, 0.0, 0.0, 630.0, 73.0, 26.0, -1.0, -0.5, -0.5, 224.0, 0.0, 1.0, 500.0, 42.0, 47.0, 1.0, 0.0, 1867.0]
08:30:39.341 : Generated Params : [520.0, 340.0, -3.4, 0.5, 1.0, 510.0, 650.0, 1150.0, 0.0, 0.0, 240.0, 6.0, 48.0, -1.0, -0.5, -0.5, 136.0, 0.0, 1.0, 900.0, 65.0, 99.0, 1.0, 0.0, 27146.0]
08:30:43.677 : Generated Params : [220.0, 140.0, -2.1, 0.5, 1.0, 110.0, 700.0, 1400.0, 0.0, 0.0, 210.0, 6.0, 15.0, -1.0, -0.5, -0.5, 216.0, 0.0, 1.0, 3700.0, 70.0, 1.0, 1.0, 0.0, 4566.0]
08:30:48.022 : Generated Params : [1320.0, 200.0, -1.3, 0.5, 1.0, 760.0, 750.0, 1700.0, 0.0, 0.0, 60.0, 4.0, 19.0, -1.0, -0.5, -0.5, 72.0, 0.0, 1.0, 3300.0, 21.0, 88.0, 1.0, 0.0, 2822.0]
08:30:52.888 : Generated Params : [870.0, 140.0, -3.9, 0.5, 1.0, 510.0, 1150.0, 1100.0, 0.0, 0.0, 440.0, 55.0, 21.0, -1.0, -0.5, -0.5, 79.0, 0.0, 1.0, 300.0, 10.0, 2.0, 1.0, 0.0, 18053.0]
08:30:57.740 : Generated Params : [1920.0, 300.0, -4.4, 0.5, 1.0, 610.0, 350.0, 1050.0, 0.0, 0.0, 350.0, 50.0, 4.0, -1.0, -0.5, -0.5, 51.0, 0.0, 1.0, 3700.0, 8.0, 18.0, 1.0, 0.0, 15384.0]
08:31:02.075 : Generated Params : [1020.0, 230.0, -1.9, 0.5, 1.0, 510.0, 850.0, 1800.0, 0.0, 0.0, 450.0, 11.0, 12.0, -1.0, -0.5, -0.5, 142.0, 0.0, 1.0, 400.0, 69.0, 1.0, 1.0, 0.0, 318.0]
