,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
10:39:37.653,26.299432824016797,26.891217928466766,191.45711575699215,-99.0,0.75,-53.0,526.3009459270223,-96.0,6.6,46.0,31.0,3.0,3.5,0.32,28479.965164699588,13764.0,0.3,2.0,190.0,2.874324976826004,39.150093457372954,75.4896316456961,132.0,866.0,8.520321422799626
10:39:40.664,24.678258793919877,17.40433130056649,62.765449186342636,19.0,0.61,-73.0,638.8234953935875,48.0,0.5,70.0,3.0,3.0,5.0,0.29,27533.245303328706,21818.0,0.5,0.2,550.0,1.4875877892829474,21.509066407152563,118.67821098309389,790.0,174.0,5.142460250161798
10:39:43.674,6.313953997033219,19.38812446089805,36.68319505072028,11.0,0.65,63.0,481.3151757311037,-60.0,6.7,14.0,32.0,3.5,3.5,0.39,9198.471950477844,10238.0,0.4,0.7,750.0,1.2711686920534564,63.228673067875704,117.47368450284738,321.0,306.0,9.549716229403169
10:39:46.692,7.230248055737891,38.88315312873811,176.45327338633922,44.0,0.4,65.0,611.8033267990659,-59.0,8.9,41.0,35.0,5.5,6.0,0.12,4704.585012095712,21656.0,0.7,1.7,820.0,2.8607209544072383,90.91030069908825,52.72096675426997,348.0,907.0,2.678029697997987
10:39:49.704,34.124054253984575,14.958679913777024,154.4746379926365,39.0,0.27,-17.0,71.48947045631645,-38.0,6.1,12.0,34.0,6.0,2.5,0.31,14535.595542254237,5007.0,0.9,1.4,420.0,2.494663504500493,6.339922286526922,94.64415638591322,705.0,882.0,4.808490000331013
10:39:52.720,6.424882302446459,13.026390279171757,46.60081392067713,-51.0,0.75,82.0,195.12473710525344,-36.0,3.4,8.0,37.0,3.0,2.5,0.16,6344.821099565229,29579.0,0.9,2.0,770.0,1.9129668273790328,62.527172208844334,119.6352708968403,259.0,340.0,4.851422974257289
10:39:55.738,23.155875008050177,19.1196187576236,65.47611190230919,19.0,0.86,-84.0,236.67083020350938,15.0,1.3,52.0,5.0,5.5,3.5,0.15,13968.841522631872,19183.0,0.3,0.1,920.0,2.4766100733580654,61.034291654029204,110.95758855119932,303.0,238.0,6.36732228657602
10:40:02.325,12.521520115814194,20.331790913249563,253.24152335545298,-23.0,0.28,28.0,739.544137325111,-22.0,0.4,21.0,31.0,3.0,4.5,0.34,25966.593620897944,8680.0,0.2,2.0,990.0,2.351465195715435,21.607508013176204,20.75632787468498,920.0,755.0,6.543401427773922
10:40:05.333,28.664160177187714,7.930048920561972,149.4095513570812,45.0,1.0,-54.0,378.8199376763808,93.0,4.1,38.0,39.0,4.5,4.0,0.3,28225.550457518737,16489.0,0.9,1.3,700.0,1.2931773749316926,75.89000512167064,115.33544113941268,156.0,598.0,7.212308580001173
10:40:08.344,12.545072110644355,6.215336605058637,55.55530756524534,-6.0,0.82,53.0,619.1157794854787,-4.0,2.7,37.0,53.0,6.0,4.0,0.25,12287.21478627063,29749.0,0.4,2.0,620.0,1.1976176549049498,77.27643950894651,25.61747069060946,377.0,298.0,9.079882426536399
10:40:11.356,47.54208205615982,23.929437026188356,45.76956839562154,47.0,0.41,28.0,2.6946383446048108,-46.0,3.6,23.0,17.0,4.0,4.0,0.28,26096.16855658666,19879.0,0.1,0.1,740.0,2.801208770653451,72.91579785420285,91.84352103619143,884.0,533.0,8.550116664606612
10:40:14.364,21.0655450513824,46.30868574538262,218.3864566418414,-81.0,0.1,20.0,1.1580732946567007,-23.0,2.2,60.0,21.0,3.0,4.5,0.28,1486.6245988505527,4506.0,0.7,1.4,780.0,2.8199376967927012,76.73375366642057,48.869273992402,720.0,745.0,6.142753272527094
10:40:17.376,44.556961625528444,31.81018607895531,254.17236225576895,-11.0,0.53,-52.0,169.67076416834658,67.0,8.0,25.0,41.0,3.5,5.5,0.35,9564.97927350365,23126.0,0.2,0.6,190.0,2.986015470701444,4.564208712025717,5.608709888339587,734.0,295.0,7.269086378673945
10:40:20.385,28.50993509611254,35.172814156961124,38.805165170785735,56.0,0.14,57.0,918.4813377884016,50.0,9.8,42.0,21.0,4.0,5.0,0.38,15303.593056384412,16235.0,0.6,1.0,330.0,2.145346172975742,12.026900119307996,63.9213807490349,581.0,123.0,9.194803834678872
10:40:23.396,34.35806156827212,9.141654259565374,246.17202781256913,53.0,0.83,92.0,944.1120417759558,-19.0,1.7,29.0,33.0,3.5,3.5,0.24,8639.612127908951,12054.0,0.5,1.3,130.0,2.2035134026140435,42.91886026959039,14.619661586267899,932.0,420.0,7.9357461651873376
10:40:26.415,43.669389566657166,33.71739567818018,162.7242450177487,-51.0,0.63,19.0,36.08383466518688,1.0,1.7,14.0,65.0,5.5,6.0,0.37,595.8372822566612,201.0,1.0,1.1,180.0,2.2016265932381076,7.569818218861605,86.8944768646345,724.0,780.0,3.7009847064907544
10:40:29.425,30.835333883048985,45.88725060660199,232.2696205345085,9.0,0.56,60.0,715.360552476502,49.0,2.6,46.0,13.0,3.0,5.0,0.3,18290.428128544023,3053.0,0.5,0.1,220.0,1.0443067692178603,29.391613198396758,86.83453655667361,934.0,515.0,7.530063871482502
10:40:32.434,16.106280475136412,27.28410122132369,13.67427335373839,-44.0,0.29,-53.0,142.4333683044532,-78.0,7.6,57.0,69.0,6.0,5.5,0.23,22135.414010700257,2984.0,0.3,0.6,820.0,2.5925294256614437,87.80209222200294,68.38977755094623,919.0,817.0,3.132874642575166
10:40:39.035,6.9764705017338695,26.64853430617878,201.26494478516622,78.0,0.21,-11.0,704.1646563766084,66.0,8.6,25.0,40.0,5.0,4.0,0.15,23768.150083083445,23522.0,0.1,1.3,730.0,2.2477609307480906,76.90717414475439,64.6489000761848,994.0,856.0,8.877226268360307
10:40:42.045,6.643694337938982,38.41694944964473,219.53684145391938,-20.0,0.7,-85.0,701.6498273348423,65.0,7.4,23.0,17.0,3.0,3.0,0.38,25862.857620922252,29975.0,0.8,0.4,40.0,2.387933862002283,48.942605575810006,87.06826813316012,56.0,732.0,1.5693787973237965
10:40:45.070,17.329437703687844,34.5019781292185,239.37493131428596,-86.0,0.71,73.0,972.9727444120441,23.0,7.6,58.0,61.0,5.5,5.0,0.26,28983.334790522407,25694.0,0.5,0.2,270.0,1.7320827283126707,61.09352483953941,107.19482664116069,510.0,107.0,5.9866612712272875
10:40:48.080,13.845831937842343,42.24254169691873,247.05117095219506,39.0,0.86,92.0,739.1115236403956,15.0,3.3,0.0,7.0,2.5,3.5,0.28,14952.917001895043,9448.0,1.0,1.6,660.0,1.6353386403462784,98.03484547950983,31.007279254927585,418.0,288.0,8.505494691475727
10:40:51.090,18.416190043984216,34.15961091018233,112.61033016525734,-89.0,0.64,-52.0,445.8188777944475,-47.0,4.1,63.0,60.0,4.0,5.0,0.24,15147.68804093784,6197.0,1.0,1.9,390.0,2.866094825672726,75.95027427830847,8.865920314677801,243.0,397.0,9.807259026018244
10:40:54.101,6.340248020031428,48.579122185117015,106.7014882323307,19.0,0.69,-78.0,12.302941038639107,-33.0,6.5,56.0,70.0,5.5,3.0,0.28,11455.02693682221,23349.0,0.5,1.6,740.0,1.4702065527419677,65.46086668292791,40.5421547055541,520.0,648.0,1.779855912760867
10:40:57.108,31.77386786821875,30.640279030659496,79.46297300883592,-4.0,0.1,84.0,946.5505202918779,8.0,4.6,20.0,4.0,5.0,3.5,0.39,27144.346311947855,17304.0,0.4,0.3,490.0,2.588363119805554,29.820629871065385,82.1338015889599,703.0,49.0,7.606388240854949
10:41:00.116,10.106075970593533,27.729993580289094,180.3185028830266,-42.0,0.73,58.0,512.8591517821837,78.0,8.4,60.0,42.0,3.0,6.0,0.15,8848.88398390028,1592.0,0.5,1.5,330.0,1.602762277833416,7.2927984440587865,55.26642280609457,142.0,616.0,1.0126491395464918
