,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
09:36:50.404,19.863591272453974,9.129696134592631,95.85953417795236,-31.0,0.75,-45.0,829.8737092913461,-8.0,1.8,58.0,54.0,4.5,4.5,0.34,20901.95053918734,15338.0,1.0,1.2,510.0,1.1421432120272512,19.00992195386587,38.28254487453726,502.0,693.0,6.091485062126924
09:36:53.413,31.535240606729687,34.87879930554833,248.99261933091626,-16.0,0.22,56.0,984.5218477363151,84.0,7.0,44.0,13.0,2.5,6.0,0.4,8200.36637591612,11358.0,0.9,1.8,20.0,2.711326622567725,28.422382202010656,13.37699801010675,345.0,360.0,3.7676795978031477
09:36:56.422,42.73578986867933,20.209152745168915,159.27015718708466,-88.0,0.05,-63.0,874.064499786405,89.0,7.3,3.0,30.0,4.0,2.5,0.17,31008.288667705976,30817.0,0.3,0.4,520.0,1.385666330110581,56.75444406375773,20.94364381393649,334.0,35.0,5.780922551782447
09:36:59.436,33.01114598583123,34.09993252517364,50.46173089060363,54.0,0.54,-18.0,456.4000218445871,-73.0,4.4,19.0,43.0,4.5,3.5,0.14,384.68525538992515,22009.0,0.7,1.9,150.0,2.5062808747912264,40.0215272100311,102.3168168295495,383.0,568.0,5.084083803845325
09:37:02.451,29.096940500543617,32.746504053376725,66.29849874856656,-85.0,0.21,-27.0,241.1123667219948,46.0,8.6,4.0,26.0,3.5,3.5,0.29,24411.553016276728,14814.0,0.8,1.2,960.0,1.6871293351623085,49.89098776948077,101.47269748347897,417.0,501.0,0.5268733079054271
09:37:05.464,17.023546738056318,14.299220617651216,67.219172335481,54.0,0.95,75.0,119.32140523827955,77.0,0.7,34.0,32.0,2.5,5.5,0.23,23027.343716367097,7756.0,0.5,0.2,420.0,1.7383074946747383,30.943300610075006,112.73582584345354,945.0,966.0,4.961984168839756
09:37:08.474,23.920726708159478,49.89852055791305,231.763276355252,43.0,0.28,-7.0,218.5008923623366,-3.0,6.8,54.0,2.0,4.5,2.5,0.19,1558.86728500454,18763.0,0.6,1.9,380.0,2.3110306840201336,11.488572616733382,12.623927277491834,851.0,3.0,0.8762477416519995
09:37:11.500,35.29230740038002,49.560089949356005,189.34292064634815,-75.0,0.78,39.0,819.9317367561442,13.0,4.1,18.0,14.0,6.0,2.5,0.17,29071.68408707182,15047.0,0.1,0.9,920.0,2.669000178357572,71.13347681565776,60.61198956486723,108.0,830.0,3.1739192773949876
09:37:14.507,28.45810427238385,39.5885233065802,89.23351452713194,29.0,0.32,87.0,882.7156585682571,7.0,8.5,4.0,64.0,6.0,5.5,0.38,13715.286581457283,29805.0,1.0,0.1,450.0,1.8614196904764113,31.942369572274732,1.8427677982086887,433.0,470.0,8.27440155366991
09:37:21.101,35.57054973454866,18.698716933226407,110.87682702692443,-19.0,0.07,-53.0,210.67218007332488,12.0,2.6,62.0,65.0,5.5,4.5,0.2,7357.94833691272,1769.0,0.6,0.4,990.0,1.4124824395765752,16.960308864526024,82.91157740115924,861.0,582.0,9.770527150144128
